Training Set,Number of Words Removed,Percentage of Words Removed
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_10.txt,73,0.2232142857142918
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_20.txt,49,0.14982876712328164
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_13.txt,2445,7.476149706457932
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_2.txt,510,1.5594422700587103
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_7.txt,15,0.04586594911937425
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_12.txt,26,0.0795009784735754
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_1.txt,289,0.8836839530332696
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_5.txt,839,2.56543542074364
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,8,0.024461839530331986
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_5.txt,86,0.2629647749510724
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_9.txt,23,0.07032778864970624
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_1.txt,214,0.6543542074363984
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_4.txt,74,0.22627201565558153
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_15.txt,29,0.08867416829745878
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_8.txt,20,0.06115459882583707
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_1.txt,30,0.0917318982387485
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_(ratio)_3.txt,7,0.021404109589042264
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_18.txt,2104,6.433463796477497
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_13.txt,1703,5.207314090019565
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_8.txt,19,0.05809686888453314
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_3.txt,8,0.024461839530331986
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_15.txt,39,0.11925146771037021
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_7.txt,1023,3.1280577299412897
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_2.txt,330,1.0090508806262193
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_1.txt,214,0.6543542074363984
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_18.txt,2143,6.552715264187867
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_8.txt,96,0.29354207436399804
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_13.txt,44,0.13454011741683303
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_4.txt,7,0.021404109589042264
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_14.txt,2605,7.965386497064586
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_1.txt,3,0.009173189823869166
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_10.txt,26,0.0795009784735754
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_12.txt,26,0.0795009784735754
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_4.txt,573,1.7520792563600764
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_14.txt,511,1.5625
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_20.txt,180,0.550391389432491
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_2.txt,8,0.024461839530331986
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_3.txt,52,0.159001956947165
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_17.txt,3041,9.298556751467714
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_8.txt,22,0.06727005870841651
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_13.txt,29,0.08867416829745878
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_14.txt,1794,5.485567514677101
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_14.txt,154,0.4708904109589014
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_15.txt,28,0.08561643835616906
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_12.txt,1608,4.916829745596871
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_17.txt,2024,6.188845401174163
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_18.txt,230,0.7032778864970624
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_5.txt,73,0.2232142857142918
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_19.txt,55,0.16817514677103418
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_7.txt,26,0.0795009784735754
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_20.txt,3482,10.647015655577306
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_12.txt,132,0.40362035225048487
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_7.txt,797,2.4370107632093863
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_17.txt,115,0.3516389432485312
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_6.txt,14,0.04280821917808453
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_16.txt,178,0.5442759295498973
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_19.txt,1691,5.1706213307240745
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_16.txt,48,0.14677103718199191
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_5.txt,71,0.21709882583169815
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_18.txt,47,0.1437133072407022
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_16.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_14.txt,37,0.11313600782779076
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_6.txt,79,0.24156066536203014
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_8.txt,20,0.06115459882583707
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_2.txt,34,0.10396281800390739
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_16.txt,1929,5.898361056751469
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_6.txt,18,0.055039138943243415
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_10.txt,22,0.06727005870841651
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_5.txt,74,0.22627201565558153
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_17.txt,34,0.10396281800390739
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_2.txt,5,0.01528864970646282
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_7.txt,15,0.04586594911937425
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_8.txt,877,2.6816291585127203
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_5.txt,23,0.07032778864970624
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_16.txt,579,1.770425636007829
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_15.txt,33,0.10090508806261766
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_1.txt,30,0.0917318982387485
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_11.txt,74,0.22627201565558153
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_18.txt,169,0.5167563600782756
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_7.txt,926,2.831457925636002
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_vs_non_ironic_18.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_4.txt,38,0.11619373776908049
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_17.txt,1423,4.351149706457932
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_6.txt,26,0.0795009784735754
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_3.txt,795,2.430895303326807
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_19.txt,3154,9.644080234833666
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_20.txt,42,0.12842465753425358
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_16.txt,94,0.2874266144814044
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_19.txt,58,0.17734833659491755
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_ironic_19.txt,32,0.09784735812132794
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_19.txt,184,0.5626223091976499
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_20.txt,213,0.6512964774951087
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_ironic_vs_non_ironic_(ratio)_19.txt,50,0.15288649706458557
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_16.txt,53,0.16205968688845473
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_non_ironic_4.txt,917,2.8039383561643803
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_14.txt,47,0.1437133072407022
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_(ratio)_1.txt,2,0.006115459882579444
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_vs_non_ironic_(ratio)_9.txt,69,0.2109833659491187
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_ironic_12.txt,142,0.4341976516634105
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_(ratio)_17.txt,53,0.16205968688845473
